Train_No,Start_Time,End_Time,Total_Distance,Journey_Duration_Hours,Route_Category
38809,1900-01-01 08:00:00,1900-01-01 11:25:00,128,3.4166666666666665,Short
38810,1900-01-01 07:45:00,1900-01-01 11:00:00,128,3.25,Short
38811,1900-01-01 08:50:00,1900-01-01 12:00:00,128,3.1666666666666665,Short
38812,1900-01-01 09:10:00,1900-01-01 12:32:00,128,3.3666666666666667,Short
38813,1900-01-01 09:47:00,1900-01-01 12:55:00,128,3.1333333333333333,Short
38814,1900-01-01 11:00:00,1900-01-01 14:27:00,128,3.45,Short
38815,1900-01-01 10:25:00,1900-01-01 13:40:00,128,3.25,Short
38816,1900-01-01 11:47:00,1900-01-01 15:20:00,128,3.55,Short
38817,1900-01-01 12:15:00,1900-01-01 15:30:00,128,3.25,Short
38818,1900-01-01 13:02:00,1900-01-01 16:20:00,128,3.3,Short
38819,1900-01-01 13:35:00,1900-01-01 17:08:00,128,3.55,Short
38820,1900-01-01 14:20:00,1900-01-01 17:42:00,128,3.3666666666666667,Short
38821,1900-01-01 16:00:00,1900-01-01 18:45:00,128,2.75,Short
38822,1900-01-01 15:30:00,1900-01-01 18:48:00,128,3.3,Short
38823,1900-01-01 17:20:00,1900-01-01 20:20:00,128,3.0,Short
38824,1900-01-01 16:00:00,1900-01-01 19:25:00,128,3.4166666666666665,Short
38825,1900-01-01 18:15:00,1900-01-01 21:00:00,129,2.75,Short
38826,1900-01-01 17:50:00,1900-01-01 21:22:00,128,3.533333333333333,Short
38827,1900-01-01 18:35:00,1900-01-01 21:30:00,128,2.9166666666666665,Short
38828,1900-01-01 19:10:00,1900-01-01 22:27:00,128,3.283333333333333,Short
38829,1900-01-01 19:35:00,1900-01-01 22:32:00,128,2.95,Short
38830,1900-01-01 20:52:00,1900-01-01 00:05:00,128,3.216666666666665,Short
38831,1900-01-01 20:10:00,1900-01-01 23:25:00,128,3.25,Short
38832,1900-01-01 22:25:00,1900-01-01 22:55:00,12,0.5,Short
38902,1900-01-01 04:00:00,1900-01-01 05:15:00,44,1.25,Short
38905,1900-01-01 06:15:00,1900-01-01 07:55:00,51,1.6666666666666667,Short
38908,1900-01-01 08:05:00,1900-01-01 09:40:00,49,1.5833333333333333,Short
38909,1900-01-01 10:35:00,1900-01-01 12:15:00,51,1.6666666666666667,Short
38923,1900-01-01 21:42:00,1900-01-01 23:18:00,51,1.6,Short
38924,1900-01-01 21:10:00,1900-01-01 22:43:00,49,1.55,Short
40001,1900-01-01 04:20:00,1900-01-01 05:15:00,29,0.9166666666666666,Short
40002,1900-01-01 04:00:00,1900-01-01 04:55:00,29,0.9166666666666666,Short
40003,1900-01-01 06:20:00,1900-01-01 07:15:00,29,0.9166666666666666,Short
40004,1900-01-01 04:20:00,1900-01-01 05:15:00,29,0.9166666666666666,Short
40005,1900-01-01 07:15:00,1900-01-01 08:10:00,29,0.9166666666666666,Short
40006,1900-01-01 04:35:00,1900-01-01 05:30:00,29,0.9166666666666666,Short
40007,1900-01-01 07:22:00,1900-01-01 08:17:00,29,0.9166666666666666,Short
40008,1900-01-01 05:15:00,1900-01-01 06:10:00,29,0.9166666666666666,Short
40009,1900-01-01 07:30:00,1900-01-01 08:25:00,29,0.9166666666666666,Short
40010,1900-01-01 06:00:00,1900-01-01 06:55:00,29,0.9166666666666666,Short
40011,1900-01-01 07:46:00,1900-01-01 08:41:00,29,0.9166666666666666,Short
40012,1900-01-01 06:20:00,1900-01-01 07:15:00,29,0.9166666666666666,Short
40013,1900-01-01 07:53:00,1900-01-01 08:48:00,29,0.9166666666666666,Short
40014,1900-01-01 06:30:00,1900-01-01 07:25:00,29,0.9166666666666666,Short
40015,1900-01-01 08:00:00,1900-01-01 08:55:00,29,0.9166666666666666,Short
40016,1900-01-01 06:38:00,1900-01-01 07:33:00,29,0.9166666666666666,Short
40017,1900-01-01 08:10:00,1900-01-01 09:05:00,29,0.9166666666666666,Short
40018,1900-01-01 06:52:00,1900-01-01 07:47:00,29,0.9166666666666666,Short
40019,1900-01-01 08:17:00,1900-01-01 08:57:00,23,0.6666666666666666,Short
40020,1900-01-01 07:00:00,1900-01-01 07:55:00,29,0.9166666666666666,Short
40021,1900-01-01 08:32:00,1900-01-01 08:58:00,17,0.43333333333333335,Short
40022,1900-01-01 07:10:00,1900-01-01 08:05:00,29,0.9166666666666666,Short
40023,1900-01-01 08:40:00,1900-01-01 09:35:00,29,0.9166666666666666,Short
40025,1900-01-01 08:47:00,1900-01-01 09:42:00,29,0.9166666666666666,Short
40026,1900-01-01 07:44:00,1900-01-01 08:39:00,29,0.9166666666666666,Short
40027,1900-01-01 09:02:00,1900-01-01 09:57:00,29,0.9166666666666666,Short
40028,1900-01-01 07:56:00,1900-01-01 08:51:00,29,0.9166666666666666,Short
40029,1900-01-01 09:08:00,1900-01-01 10:03:00,29,0.9166666666666666,Short
40030,1900-01-01 08:06:00,1900-01-01 09:01:00,29,0.9166666666666666,Short
40031,1900-01-01 09:14:00,1900-01-01 10:09:00,29,0.9166666666666666,Short
40032,1900-01-01 08:15:00,1900-01-01 09:10:00,29,0.9166666666666666,Short
40033,1900-01-01 09:20:00,1900-01-01 10:15:00,29,0.9166666666666666,Short
40034,1900-01-01 08:24:00,1900-01-01 09:19:00,29,0.9166666666666666,Short
40035,1900-01-01 09:26:00,1900-01-01 10:21:00,29,0.9166666666666666,Short
40036,1900-01-01 08:30:00,1900-01-01 09:25:00,29,0.9166666666666666,Short
40037,1900-01-01 09:32:00,1900-01-01 10:27:00,29,0.9166666666666666,Short
40038,1900-01-01 08:38:00,1900-01-01 09:33:00,29,0.9166666666666666,Short
40039,1900-01-01 09:44:00,1900-01-01 10:39:00,29,0.9166666666666666,Short
40040,1900-01-01 08:47:00,1900-01-01 09:42:00,29,0.9166666666666666,Short
40041,1900-01-01 09:56:00,1900-01-01 10:51:00,29,0.9166666666666666,Short
40042,1900-01-01 09:10:00,1900-01-01 09:45:00,17,0.5833333333333334,Short
40043,1900-01-01 10:02:00,1900-01-01 10:57:00,29,0.9166666666666666,Short
40044,1900-01-01 09:03:00,1900-01-01 09:47:00,23,0.7333333333333333,Short
40045,1900-01-01 10:08:00,1900-01-01 11:03:00,29,0.9166666666666666,Short
40046,1900-01-01 08:56:00,1900-01-01 09:51:00,29,0.9166666666666666,Short
40047,1900-01-01 10:20:00,1900-01-01 11:15:00,29,0.9166666666666666,Short
40048,1900-01-01 09:05:00,1900-01-01 10:00:00,29,0.9166666666666666,Short
40049,1900-01-01 10:26:00,1900-01-01 11:21:00,29,0.9166666666666666,Short
40050,1900-01-01 09:15:00,1900-01-01 10:10:00,29,0.9166666666666666,Short
40051,1900-01-01 10:32:00,1900-01-01 11:27:00,29,0.9166666666666666,Short
40052,1900-01-01 09:40:00,1900-01-01 10:35:00,29,0.9166666666666666,Short
40053,1900-01-01 10:38:00,1900-01-01 11:33:00,29,0.9166666666666666,Short
40054,1900-01-01 09:50:00,1900-01-01 10:45:00,29,0.9166666666666666,Short
40055,1900-01-01 10:44:00,1900-01-01 11:39:00,29,0.9166666666666666,Short
40056,1900-01-01 10:02:00,1900-01-01 10:57:00,29,0.9166666666666666,Short
40057,1900-01-01 10:50:00,1900-01-01 11:45:00,29,0.9166666666666666,Short
40058,1900-01-01 10:10:00,1900-01-01 11:05:00,29,0.9166666666666666,Short
40059,1900-01-01 10:56:00,1900-01-01 11:51:00,29,0.9166666666666666,Short
40060,1900-01-01 10:20:00,1900-01-01 11:15:00,29,0.9166666666666666,Short
40061,1900-01-01 11:10:00,1900-01-01 12:05:00,29,0.9166666666666666,Short
40062,1900-01-01 10:28:00,1900-01-01 11:23:00,29,0.9166666666666666,Short
40063,1900-01-01 11:20:00,1900-01-01 12:15:00,29,0.9166666666666666,Short
40064,1900-01-01 10:45:00,1900-01-01 11:40:00,29,0.9166666666666666,Short
40065,1900-01-01 11:30:00,1900-01-01 12:25:00,29,0.9166666666666666,Short
40066,1900-01-01 11:10:00,1900-01-01 12:05:00,29,0.9166666666666666,Short
40067,1900-01-01 11:37:00,1900-01-01 12:32:00,29,0.9166666666666666,Short
40068,1900-01-01 11:20:00,1900-01-01 12:15:00,29,0.9166666666666666,Short
40069,1900-01-01 11:45:00,1900-01-01 12:40:00,29,0.9166666666666666,Short
40070,1900-01-01 11:30:00,1900-01-01 12:25:00,29,0.9166666666666666,Short
40071,1900-01-01 12:10:00,1900-01-01 13:05:00,29,0.9166666666666666,Short
40072,1900-01-01 11:58:00,1900-01-01 12:53:00,29,0.9166666666666666,Short
40073,1900-01-01 12:20:00,1900-01-01 13:15:00,29,0.9166666666666666,Short
40074,1900-01-01 12:12:00,1900-01-01 13:07:00,29,0.9166666666666666,Short
40075,1900-01-01 12:43:00,1900-01-01 13:38:00,29,0.9166666666666666,Short
40076,1900-01-01 12:47:00,1900-01-01 13:42:00,29,0.9166666666666666,Short
40077,1900-01-01 12:56:00,1900-01-01 13:51:00,29,0.9166666666666666,Short
40078,1900-01-01 13:17:00,1900-01-01 14:12:00,29,0.9166666666666666,Short
40079,1900-01-01 13:22:00,1900-01-01 14:17:00,29,0.9166666666666666,Short
40080,1900-01-01 13:32:00,1900-01-01 14:27:00,29,0.9166666666666666,Short
40081,1900-01-01 14:01:00,1900-01-01 14:56:00,29,0.9166666666666666,Short
40082,1900-01-01 14:02:00,1900-01-01 14:57:00,29,0.9166666666666666,Short
40083,1900-01-01 14:23:00,1900-01-01 15:18:00,29,0.9166666666666666,Short
40084,1900-01-01 14:15:00,1900-01-01 15:10:00,29,0.9166666666666666,Short
40085,1900-01-01 14:32:00,1900-01-01 15:27:00,29,0.9166666666666666,Short
40086,1900-01-01 14:25:00,1900-01-01 15:20:00,29,0.9166666666666666,Short
40087,1900-01-01 15:02:00,1900-01-01 15:57:00,29,0.9166666666666666,Short
40088,1900-01-01 14:45:00,1900-01-01 15:40:00,29,0.9166666666666666,Short
40089,1900-01-01 15:15:00,1900-01-01 16:10:00,29,0.9166666666666666,Short
40090,1900-01-01 14:55:00,1900-01-01 15:50:00,29,0.9166666666666666,Short
40091,1900-01-01 15:45:00,1900-01-01 16:40:00,29,0.9166666666666666,Short
40092,1900-01-01 15:05:00,1900-01-01 16:00:00,29,0.9166666666666666,Short
40093,1900-01-01 15:55:00,1900-01-01 16:50:00,29,0.9166666666666666,Short
40094,1900-01-01 15:23:00,1900-01-01 16:18:00,29,0.9166666666666666,Short
40095,1900-01-01 16:05:00,1900-01-01 17:00:00,29,0.9166666666666666,Short
40096,1900-01-01 15:32:00,1900-01-01 16:27:00,29,0.9166666666666666,Short
40097,1900-01-01 16:23:00,1900-01-01 17:18:00,29,0.9166666666666666,Short
40098,1900-01-01 15:38:00,1900-01-01 16:33:00,29,0.9166666666666666,Short
40099,1900-01-01 16:40:00,1900-01-01 17:35:00,29,0.9166666666666666,Short
40100,1900-01-01 15:50:00,1900-01-01 16:45:00,29,0.9166666666666666,Short
40101,1900-01-01 17:00:00,1900-01-01 17:55:00,29,0.9166666666666666,Short
40102,1900-01-01 16:08:00,1900-01-01 17:03:00,29,0.9166666666666666,Short
40103,1900-01-01 17:10:00,1900-01-01 18:05:00,29,0.9166666666666666,Short
40104,1900-01-01 16:18:00,1900-01-01 17:13:00,29,0.9166666666666666,Short
40105,1900-01-01 17:30:00,1900-01-01 18:25:00,29,0.9166666666666666,Short
40106,1900-01-01 16:36:00,1900-01-01 17:31:00,29,0.9166666666666666,Short
40107,1900-01-01 17:45:00,1900-01-01 18:40:00,29,0.9166666666666666,Short
40108,1900-01-01 16:43:00,1900-01-01 17:38:00,29,0.9166666666666666,Short
40109,1900-01-01 17:53:00,1900-01-01 18:48:00,29,0.9166666666666666,Short
40110,1900-01-01 16:50:00,1900-01-01 17:45:00,29,0.9166666666666666,Short
40111,1900-01-01 18:00:00,1900-01-01 18:55:00,29,0.9166666666666666,Short
40112,1900-01-01 16:57:00,1900-01-01 17:52:00,29,0.9166666666666666,Short
40113,1900-01-01 18:20:00,1900-01-01 19:15:00,29,0.9166666666666666,Short
40114,1900-01-01 17:04:00,1900-01-01 17:59:00,29,0.9166666666666666,Short
40115,1900-01-01 18:27:00,1900-01-01 19:22:00,29,0.9166666666666666,Short
40116,1900-01-01 17:11:00,1900-01-01 18:06:00,29,0.9166666666666666,Short
40117,1900-01-01 18:48:00,1900-01-01 19:43:00,29,0.9166666666666666,Short
40118,1900-01-01 17:18:00,1900-01-01 18:13:00,29,0.9166666666666666,Short
40119,1900-01-01 18:55:00,1900-01-01 19:50:00,29,0.9166666666666666,Short
40120,1900-01-01 17:32:00,1900-01-01 18:27:00,29,0.9166666666666666,Short
40121,1900-01-01 19:02:00,1900-01-01 19:57:00,29,0.9166666666666666,Short
40122,1900-01-01 17:39:00,1900-01-01 18:34:00,29,0.9166666666666666,Short
40123,1900-01-01 19:16:00,1900-01-01 20:11:00,29,0.9166666666666666,Short
40124,1900-01-01 17:53:00,1900-01-01 18:48:00,29,0.9166666666666666,Short
40125,1900-01-01 19:24:00,1900-01-01 20:19:00,29,0.9166666666666666,Short
40126,1900-01-01 18:00:00,1900-01-01 18:55:00,29,0.9166666666666666,Short
40127,1900-01-01 19:40:00,1900-01-01 20:35:00,29,0.9166666666666666,Short
40128,1900-01-01 18:08:00,1900-01-01 19:03:00,29,0.9166666666666666,Short
40129,1900-01-01 19:48:00,1900-01-01 20:43:00,29,0.9166666666666666,Short
40130,1900-01-01 18:25:00,1900-01-01 19:20:00,29,0.9166666666666666,Short
40131,1900-01-01 20:04:00,1900-01-01 20:59:00,29,0.9166666666666666,Short
40132,1900-01-01 18:35:00,1900-01-01 19:30:00,29,0.9166666666666666,Short
40133,1900-01-01 20:12:00,1900-01-01 21:07:00,29,0.9166666666666666,Short
40134,1900-01-01 18:45:00,1900-01-01 19:40:00,29,0.9166666666666666,Short
40135,1900-01-01 20:28:00,1900-01-01 21:23:00,29,0.9166666666666666,Short
40136,1900-01-01 19:03:00,1900-01-01 19:58:00,29,0.9166666666666666,Short
40137,1900-01-01 20:36:00,1900-01-01 21:31:00,29,0.9166666666666666,Short
40138,1900-01-01 19:11:00,1900-01-01 20:06:00,29,0.9166666666666666,Short
40139,1900-01-01 20:44:00,1900-01-01 21:39:00,29,0.9166666666666666,Short
40140,1900-01-01 19:27:00,1900-01-01 20:22:00,29,0.9166666666666666,Short
40141,1900-01-01 21:00:00,1900-01-01 21:55:00,29,0.9166666666666666,Short
40142,1900-01-01 19:43:00,1900-01-01 20:38:00,29,0.9166666666666666,Short
40143,1900-01-01 21:10:00,1900-01-01 22:05:00,29,0.9166666666666666,Short
40144,1900-01-01 20:00:00,1900-01-01 20:55:00,29,0.9166666666666666,Short
40145,1900-01-01 21:30:00,1900-01-01 22:25:00,29,0.9166666666666666,Short
40146,1900-01-01 20:20:00,1900-01-01 21:15:00,29,0.9166666666666666,Short
40147,1900-01-01 22:05:00,1900-01-01 23:00:00,29,0.9166666666666666,Short
40148,1900-01-01 20:30:00,1900-01-01 21:25:00,29,0.9166666666666666,Short
40150,1900-01-01 21:20:00,1900-01-01 22:15:00,29,0.9166666666666666,Short
40151,1900-01-01 22:25:00,1900-01-01 23:20:00,29,0.9166666666666666,Short
40152,1900-01-01 21:35:00,1900-01-01 22:30:00,29,0.9166666666666666,Short
40153,1900-01-01 23:05:00,1900-01-01 00:00:00,29,0.9166666666666679,Short
40154,1900-01-01 22:25:00,1900-01-01 23:20:00,29,0.9166666666666666,Short
40155,1900-01-01 23:30:00,1900-01-01 00:25:00,29,0.9166666666666679,Short
40156,1900-01-01 22:45:00,1900-01-01 23:40:00,29,0.9166666666666666,Short
40157,1900-01-01 23:59:00,1900-01-01 00:54:00,29,0.9166666666666679,Short
40158,1900-01-01 23:30:00,1900-01-01 00:25:00,29,0.9166666666666679,Short
40301,1900-01-01 04:15:00,1900-01-01 05:10:00,29,0.9166666666666666,Short
40302,1900-01-01 04:00:00,1900-01-01 04:55:00,29,0.9166666666666666,Short
40303,1900-01-01 05:40:00,1900-01-01 06:35:00,29,0.9166666666666666,Short
40304,1900-01-01 04:20:00,1900-01-01 05:15:00,29,0.9166666666666666,Short
40305,1900-01-01 06:15:00,1900-01-01 07:10:00,29,0.9166666666666666,Short
40306,1900-01-01 04:35:00,1900-01-01 05:30:00,29,0.9166666666666666,Short
40307,1900-01-01 06:55:00,1900-01-01 07:50:00,29,0.9166666666666666,Short
40308,1900-01-01 05:15:00,1900-01-01 06:10:00,29,0.9166666666666666,Short
40309,1900-01-01 07:15:00,1900-01-01 08:10:00,29,0.9166666666666666,Short
40310,1900-01-01 06:00:00,1900-01-01 06:55:00,29,0.9166666666666666,Short
40311,1900-01-01 07:25:00,1900-01-01 08:20:00,29,0.9166666666666666,Short
40312,1900-01-01 06:30:00,1900-01-01 07:25:00,29,0.9166666666666666,Short
40313,1900-01-01 07:50:00,1900-01-01 08:45:00,29,0.9166666666666666,Short
40314,1900-01-01 07:00:00,1900-01-01 07:55:00,29,0.9166666666666666,Short
40315,1900-01-01 08:00:00,1900-01-01 08:55:00,29,0.9166666666666666,Short
40316,1900-01-01 07:30:00,1900-01-01 08:25:00,29,0.9166666666666666,Short
40317,1900-01-01 08:15:00,1900-01-01 09:10:00,29,0.9166666666666666,Short
40318,1900-01-01 08:10:00,1900-01-01 09:05:00,29,0.9166666666666666,Short
40319,1900-01-01 08:38:00,1900-01-01 09:33:00,29,0.9166666666666666,Short
40320,1900-01-01 08:50:00,1900-01-01 09:45:00,29,0.9166666666666666,Short
40321,1900-01-01 08:50:00,1900-01-01 09:45:00,29,0.9166666666666666,Short
40322,1900-01-01 09:20:00,1900-01-01 10:15:00,29,0.9166666666666666,Short
40323,1900-01-01 09:12:00,1900-01-01 10:07:00,29,0.9166666666666666,Short
40324,1900-01-01 09:35:00,1900-01-01 10:30:00,29,0.9166666666666666,Short
40325,1900-01-01 09:25:00,1900-01-01 10:20:00,29,0.9166666666666666,Short
40326,1900-01-01 09:50:00,1900-01-01 10:45:00,29,0.9166666666666666,Short
40327,1900-01-01 09:42:00,1900-01-01 10:37:00,29,0.9166666666666666,Short
40328,1900-01-01 10:00:00,1900-01-01 10:55:00,29,0.9166666666666666,Short
40329,1900-01-01 10:00:00,1900-01-01 10:55:00,29,0.9166666666666666,Short
40330,1900-01-01 10:10:00,1900-01-01 11:05:00,29,0.9166666666666666,Short
40331,1900-01-01 10:20:00,1900-01-01 11:15:00,29,0.9166666666666666,Short
40332,1900-01-01 10:20:00,1900-01-01 11:15:00,29,0.9166666666666666,Short
40333,1900-01-01 10:30:00,1900-01-01 11:25:00,29,0.9166666666666666,Short
40334,1900-01-01 10:40:00,1900-01-01 11:35:00,29,0.9166666666666666,Short
40335,1900-01-01 10:40:00,1900-01-01 11:35:00,29,0.9166666666666666,Short
40336,1900-01-01 10:50:00,1900-01-01 11:45:00,29,0.9166666666666666,Short
40337,1900-01-01 10:45:00,1900-01-01 11:40:00,29,0.9166666666666666,Short
40338,1900-01-01 11:00:00,1900-01-01 11:55:00,29,0.9166666666666666,Short
40339,1900-01-01 10:50:00,1900-01-01 11:45:00,29,0.9166666666666666,Short
40340,1900-01-01 11:10:00,1900-01-01 12:05:00,29,0.9166666666666666,Short
40341,1900-01-01 11:10:00,1900-01-01 12:05:00,29,0.9166666666666666,Short
40342,1900-01-01 11:20:00,1900-01-01 12:15:00,29,0.9166666666666666,Short
40343,1900-01-01 11:20:00,1900-01-01 12:15:00,29,0.9166666666666666,Short
40344,1900-01-01 11:30:00,1900-01-01 12:25:00,29,0.9166666666666666,Short
40345,1900-01-01 11:30:00,1900-01-01 12:25:00,29,0.9166666666666666,Short
40346,1900-01-01 11:50:00,1900-01-01 12:45:00,29,0.9166666666666666,Short
40347,1900-01-01 11:40:00,1900-01-01 12:35:00,29,0.9166666666666666,Short
40348,1900-01-01 12:00:00,1900-01-01 12:55:00,29,0.9166666666666666,Short
40349,1900-01-01 11:50:00,1900-01-01 12:45:00,29,0.9166666666666666,Short
40350,1900-01-01 12:10:00,1900-01-01 13:05:00,29,0.9166666666666666,Short
40351,1900-01-01 12:10:00,1900-01-01 13:05:00,29,0.9166666666666666,Short
40352,1900-01-01 12:30:00,1900-01-01 13:25:00,29,0.9166666666666666,Short
40353,1900-01-01 12:20:00,1900-01-01 13:15:00,29,0.9166666666666666,Short
40354,1900-01-01 12:50:00,1900-01-01 13:45:00,29,0.9166666666666666,Short
40355,1900-01-01 12:40:00,1900-01-01 13:35:00,29,0.9166666666666666,Short
40356,1900-01-01 13:15:00,1900-01-01 14:10:00,29,0.9166666666666666,Short
40357,1900-01-01 12:50:00,1900-01-01 13:45:00,29,0.9166666666666666,Short
40358,1900-01-01 13:30:00,1900-01-01 14:25:00,29,0.9166666666666666,Short
40359,1900-01-01 13:00:00,1900-01-01 13:55:00,29,0.9166666666666666,Short
40360,1900-01-01 14:00:00,1900-01-01 14:55:00,29,0.9166666666666666,Short
40361,1900-01-01 14:00:00,1900-01-01 14:55:00,29,0.9166666666666666,Short
40362,1900-01-01 14:15:00,1900-01-01 15:10:00,29,0.9166666666666666,Short
40363,1900-01-01 14:30:00,1900-01-01 15:25:00,29,0.9166666666666666,Short
40364,1900-01-01 14:30:00,1900-01-01 15:25:00,29,0.9166666666666666,Short
40365,1900-01-01 15:00:00,1900-01-01 15:55:00,29,0.9166666666666666,Short
40366,1900-01-01 15:00:00,1900-01-01 15:55:00,29,0.9166666666666666,Short
40367,1900-01-01 15:15:00,1900-01-01 16:10:00,29,0.9166666666666666,Short
40368,1900-01-01 15:20:00,1900-01-01 16:15:00,29,0.9166666666666666,Short
40369,1900-01-01 15:30:00,1900-01-01 16:25:00,29,0.9166666666666666,Short
40370,1900-01-01 15:30:00,1900-01-01 16:25:00,29,0.9166666666666666,Short
40371,1900-01-01 15:50:00,1900-01-01 16:45:00,29,0.9166666666666666,Short
40372,1900-01-01 15:50:00,1900-01-01 16:45:00,29,0.9166666666666666,Short
40373,1900-01-01 16:00:00,1900-01-01 16:55:00,29,0.9166666666666666,Short
40374,1900-01-01 16:10:00,1900-01-01 17:05:00,29,0.9166666666666666,Short
40375,1900-01-01 16:20:00,1900-01-01 17:15:00,29,0.9166666666666666,Short
40376,1900-01-01 16:20:00,1900-01-01 17:15:00,29,0.9166666666666666,Short
40377,1900-01-01 16:30:00,1900-01-01 17:25:00,29,0.9166666666666666,Short
40378,1900-01-01 16:40:00,1900-01-01 17:35:00,29,0.9166666666666666,Short
40379,1900-01-01 16:40:00,1900-01-01 17:35:00,29,0.9166666666666666,Short
40380,1900-01-01 16:50:00,1900-01-01 17:45:00,29,0.9166666666666666,Short
40381,1900-01-01 17:00:00,1900-01-01 17:55:00,29,0.9166666666666666,Short
40382,1900-01-01 17:00:00,1900-01-01 17:55:00,29,0.9166666666666666,Short
40383,1900-01-01 17:10:00,1900-01-01 18:05:00,29,0.9166666666666666,Short
40384,1900-01-01 17:10:00,1900-01-01 18:05:00,29,0.9166666666666666,Short
40385,1900-01-01 17:30:00,1900-01-01 18:25:00,29,0.9166666666666666,Short
40386,1900-01-01 17:20:00,1900-01-01 18:15:00,29,0.9166666666666666,Short
40387,1900-01-01 17:50:00,1900-01-01 18:45:00,29,0.9166666666666666,Short
40388,1900-01-01 17:40:00,1900-01-01 18:35:00,29,0.9166666666666666,Short
40389,1900-01-01 18:20:00,1900-01-01 19:15:00,29,0.9166666666666666,Short
40390,1900-01-01 18:00:00,1900-01-01 18:55:00,29,0.9166666666666666,Short
40391,1900-01-01 18:40:00,1900-01-01 19:35:00,29,0.9166666666666666,Short
40392,1900-01-01 18:20:00,1900-01-01 19:15:00,29,0.9166666666666666,Short
40393,1900-01-01 19:00:00,1900-01-01 19:55:00,29,0.9166666666666666,Short
40394,1900-01-01 18:30:00,1900-01-01 19:25:00,29,0.9166666666666666,Short
40395,1900-01-01 19:20:00,1900-01-01 20:15:00,29,0.9166666666666666,Short
40396,1900-01-01 18:40:00,1900-01-01 19:35:00,29,0.9166666666666666,Short
40397,1900-01-01 19:30:00,1900-01-01 20:25:00,29,0.9166666666666666,Short
40398,1900-01-01 18:50:00,1900-01-01 19:45:00,29,0.9166666666666666,Short
40399,1900-01-01 19:50:00,1900-01-01 20:45:00,29,0.9166666666666666,Short
40400,1900-01-01 19:07:00,1900-01-01 20:02:00,29,0.9166666666666666,Short
40401,1900-01-01 20:00:00,1900-01-01 20:55:00,29,0.9166666666666666,Short
40402,1900-01-01 19:20:00,1900-01-01 20:15:00,29,0.9166666666666666,Short
40403,1900-01-01 20:15:00,1900-01-01 21:10:00,29,0.9166666666666666,Short
40404,1900-01-01 19:40:00,1900-01-01 20:35:00,29,0.9166666666666666,Short
40405,1900-01-01 20:30:00,1900-01-01 21:25:00,29,0.9166666666666666,Short
40406,1900-01-01 19:50:00,1900-01-01 20:45:00,29,0.9166666666666666,Short
40407,1900-01-01 20:40:00,1900-01-01 21:35:00,29,0.9166666666666666,Short
40408,1900-01-01 20:00:00,1900-01-01 20:55:00,29,0.9166666666666666,Short
40409,1900-01-01 21:00:00,1900-01-01 21:55:00,29,0.9166666666666666,Short
40410,1900-01-01 20:20:00,1900-01-01 21:15:00,29,0.9166666666666666,Short
